Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
30,9,35613.25,3016.770833333333,8,5,11,1,1847,16,10.0,7.35,3.0,2,1076.77,38.159013960992695,21,1,22.056452543513554,343.94911027041405,5,225.67152051940576,1
30,9,35613.25,3016.770833333333,8,5,11,1,1847,18,10.0,7.35,3.0,2,1076.77,34.525128383094675,21,1,22.056452543513554,65.54197565427944,1,464.0786551355404,2
30,9,35613.25,3016.770833333333,8,5,11,1,1847,19,10.0,7.35,3.0,2,1076.77,28.028586793962933,21,1,22.056452543513554,339.5648714248132,5,230.05575936500665,2
26,8,92652.09,7635.0075,7,7,4,1,805,13,16.0,5.17,4.0,2,156.76,33.36921294436087,10,0,41.36481718234322,110.97367628066387,6,861.1622565369929,2
26,8,92652.09,7635.0075,7,7,4,1,805,13,16.0,5.17,4.0,2,156.76,31.90636611780957,11,1,41.36481718234322,264.44615550057944,3,727.6897773170773,2
38,7,17135.68,1628.9733333333334,8,5,18,2,2346,17,8.0,18.15,8.0,2,1055.36,24.756811387477413,3,2,27.65691337084893,202.44639932182244,5,222.794020640662,2
38,15,17135.68,1628.9733333333334,8,5,18,2,2346,21,8.0,18.15,8.0,2,1055.36,25.30358627031769,4,0,27.65691337084893,204.9854502198454,5,220.25496974263905,2
36,1,16698.08,1438.506666666667,8,6,25,6,1394,17,18.0,8.41,12.0,2,1382.71,39.46613178094693,4,2,49.35562136358736,39.77420835005244,4,334.7208369530269,1
36,1,16698.08,1438.506666666667,8,6,25,6,1394,22,21.0,8.41,12.0,2,1382.71,30.38067745886625,34,2,49.35562136358736,148.07008680588956,4,226.42495849718975,1
21,5,28191.89,2540.3241666666668,8,6,18,7,426,25,12.0,14.62,4.0,2,628.61,39.457935563735816,34,0,109.84010651765811,32.87373208335104,1,361.3185780656577,2
22,5,28191.89,2540.3241666666668,8,6,18,7,426,25,15.0,14.62,4.0,2,628.61,26.56584016268805,10,2,109.84010651765811,91.23621158045788,3,322.95609856855066,2
29,2,64404.16,5370.013333333333,6,8,21,6,587,42,19.0,8.05,12.0,0,2075.58,35.22961259029317,11,2,197.7515728548988,89.13031710129013,1,500.1194433771445,2
29,2,64404.16,5370.013333333333,6,8,21,6,587,42,17.0,8.05,12.0,3,2075.58,35.10910969913205,11,2,197.7515728548988,117.22133953868818,0,462.0284209397464,1
20,1,104509.53,8791.1275,8,7,5,3,968,29,15.0,17.31,7.0,2,781.83,29.814013030864142,20,2,176.24348698377483,313.25592773651044,1,639.6133352797149,2
20,1,104509.53,8791.1275,8,7,5,3,968,29,15.0,14.31,7.0,3,781.83,36.01205144191165,20,2,176.24348698377483,350.33662094078784,6,602.5326420754375,2
20,1,104509.53,8791.1275,8,7,5,3,968,29,15.0,17.31,7.0,2,781.83,37.602396909994994,20,2,176.24348698377483,351.8772203577604,1,600.9920426584649,2
20,1,104509.53,8791.1275,8,7,5,3,968,30,17.0,17.31,7.0,2,781.83,37.20611292484564,20,2,176.24348698377483,729.6341910450533,5,263.23507197117203,2
20,1,104509.53,8791.1275,8,7,5,3,968,30,15.0,17.31,7.0,2,781.83,27.090921411798018,20,2,176.24348698377483,309.34307651955226,6,673.5261864966732,0
19,9,50212.71,4341.3925,7,5,16,6,1356,27,18.0,13.95,4.0,2,1796.17,38.75814403658676,9,2,132.43159320732607,299.19451486436503,3,272.51314192830887,2
19,9,50212.71,4341.3925,7,5,16,6,1356,27,18.0,13.95,4.0,2,1796.17,33.90014648786427,10,2,132.43159320732607,83.99779025375987,2,477.709866538914,1
19,9,50212.71,4341.3925,7,5,16,6,1356,27,18.0,13.95,7.0,2,1796.17,33.81709327129337,10,2,132.43159320732607,377.5861169270136,5,214.12153986566037,1
19,9,50212.71,4341.3925,7,5,16,6,1356,27,18.0,13.95,7.0,2,1796.17,30.525476924049887,34,2,132.43159320732607,70.43677084170794,0,471.27088595096603,1
43,10,78626.49,6682.2075,5,4,9,4,279,14,19.0,6.73,5.0,2,550.1,24.76801273209627,9,1,140.73221981896805,163.9984085779236,0,603.4901216031085,2
45,1,36403.98,3012.6650000000004,6,5,17,6,461,20,8.0,12.89,7.0,2,524.79,34.3060899587417,7,2,133.1854954468626,136.81997856286512,2,291.26102599027234,2
45,1,36403.98,3012.6650000000004,6,5,17,6,461,16,10.0,16.89,7.0,2,524.79,29.599770888392943,7,2,133.1854954468626,97.67256364334568,1,320.4084409097918,2
45,1,36403.98,3012.6650000000004,6,5,17,6,461,20,10.0,16.89,7.0,2,524.79,31.05483076247963,34,2,133.1854954468626,116.83680728498169,1,301.2441972681558,2
45,1,36403.98,3012.6650000000004,6,5,17,6,461,25,10.0,16.89,7.0,2,524.79,36.52026300898285,7,2,133.1854954468626,69.3571674855621,1,348.7238370675753,2
45,1,36403.98,3012.6650000000004,6,5,17,6,461,22,10.0,16.89,7.0,2,524.79,28.34228018577797,7,2,133.1854954468626,97.78746523946472,2,330.29353931367274,2
20,5,66482.2,5340.183333333333,7,5,29,6,838,36,15.0,16.91,10.0,0,2681.87,36.25446841955223,30,2,222.16700492253028,216.97018205589225,3,364.8811463549108,1
21,5,66482.2,5340.183333333333,7,5,29,6,838,36,18.0,16.91,11.0,0,2681.87,35.17656793617804,30,2,222.16700492253028,266.68735090701284,4,325.16397750379025,1
21,5,66482.2,5340.183333333333,7,5,29,6,838,36,18.0,16.91,11.0,0,2681.87,28.76678538636861,30,2,222.16700492253028,164.9286451970033,2,406.92268321379964,1
17,14,14739.96,1159.33,6,5,16,4,172,8,15.0,14.38,9.0,3,1298.28,32.81205358007469,5,0,47.73187713318789,104.25082709508635,4,243.95029577172576,1
17,14,14739.96,1159.33,6,5,16,4,172,8,16.0,14.38,9.0,3,1298.28,29.012534221443406,5,2,47.73187713318789,95.41852437181696,4,252.78259849499514,1
27,15,28027.52,2046.6266666666663,6,6,19,5,1210,32,17.0,9.18,9.0,0,1438.18,36.08214444831204,6,2,58.88247459842248,128.7320219588599,5,307.04817010938433,1
27,12,28027.52,2046.6266666666663,6,6,19,5,1210,30,17.0,9.18,9.0,0,1438.18,24.85280196431348,6,2,58.88247459842248,137.9577920056217,2,267.8224000626225,2
27,12,28027.52,2046.6266666666663,6,6,19,5,1210,32,17.0,9.18,9.0,0,1438.18,29.15784511113565,6,2,58.88247459842248,101.71900747219765,5,334.0611845960465,1
23,5,84384.95999999999,6862.079999999999,6,6,10,4,1105,9,15.0,16.54,2.0,2,1004.8,37.77508725017586,13,2,247.343280441201,122.33369998646934,0,556.5310195723297,0
23,5,84384.95999999999,6862.079999999999,6,6,10,4,1105,12,15.0,16.54,2.0,3,1004.8,30.596868632051237,13,2,247.343280441201,64.43257906439183,0,614.4321404944072,0
23,5,84384.95999999999,6862.079999999999,6,6,10,4,1105,9,14.0,14.54,2.0,2,1004.8,39.82660347218518,13,2,247.343280441201,241.57298196910736,1,447.2917375896917,2
23,6,64269.24,5112.77,6,7,6,6,1645,26,17.0,19.51,8.0,2,187.22,35.267555357534704,5,2,268.31399622952654,189.9542805344473,6,303.0087232360262,2
23,6,64269.24,5112.77,6,7,6,6,1645,25,15.0,19.51,8.0,2,187.22,25.182828793443843,6,2,268.31399622952654,190.6558280350809,1,302.3071757353925,2
24,6,64269.24,5112.77,6,7,6,6,1645,29,12.0,16.51,8.0,2,187.22,34.41047616311987,6,2,268.31399622952654,188.8989774765465,1,304.06402629392693,2
44,2,14705.9,1479.4916666666666,7,5,19,6,388,11,19.0,17.91,4.0,2,1190.8,24.41113578552296,7,2,57.89304715609222,138.60509767290966,4,231.4510218376648,2
44,2,14705.9,1479.4916666666666,7,5,19,6,388,6,17.0,17.91,4.0,2,1190.8,35.95759165551068,7,2,57.89304715609222,59.323682375014094,2,290.73243713556036,2
44,2,14705.9,1479.4916666666666,7,5,19,6,388,6,19.0,17.91,4.0,2,1190.8,30.745312557128354,7,0,57.89304715609222,67.80755995142485,4,302.2485595591496,2
44,2,14705.9,1479.4916666666666,7,5,19,6,388,6,17.0,17.91,4.0,2,1190.8,24.62717323128289,7,2,57.89304715609222,113.64921568767235,5,266.4069038229021,2
37,0,31021.08,2500.09,2,4,10,1,1321,5,5.0,2.33,4.0,1,366.86,35.11083753665277,17,1,16.968840989407706,274.93728865448867,5,248.10287035610358,0
38,0,31021.08,2500.09,2,4,10,1,1321,5,5.0,2.33,4.0,1,366.86,30.2173027122047,17,0,16.968840989407706,138.44848514625207,3,364.59167386434024,0
38,0,31021.08,2500.09,2,4,10,1,1321,5,5.0,2.33,7.0,1,366.86,38.526447962235714,17,1,16.968840989407706,154.71024906770916,5,368.3299099428832,2
17,12,14173.65,1283.1375,5,5,30,4,1918,34,16.0,16.98,9.0,2,2297.52,30.74314194204242,2,2,43.970814732878495,166.09052054745078,5,208.25241471967072,1
17,12,14173.65,1283.1375,5,5,30,4,1918,30,16.0,16.98,10.0,3,2297.52,36.987326503677686,34,2,43.970814732878495,45.462536186333715,6,328.8803990807878,2
23,11,40305.02,3545.751666666666,5,6,16,6,88,21,13.0,9.44,12.0,3,1955.11,26.10137627843816,3,2,196.30165627844207,102.17616979051121,2,316.09734059771336,2
26,12,24482.38,2242.1983333333333,6,4,9,1,2095,25,20.0,8.31,4.0,3,725.13,31.979553860171443,18,2,15.625747735807051,56.13211451499687,0,392.46197108252954,2
26,12,24482.38,2242.1983333333333,6,4,9,1,2095,28,23.0,8.31,8.0,3,725.13,33.43349793081072,18,2,15.625747735807051,99.95615645187763,5,398.6379291456486,2
33,0,18426.65,1516.1270646167652,3,7,18,3,1307,11,16.0,14.94,6.0,2,2329.28,33.85675656450271,7,0,214.51333966774035,80.1754094160485,2,310.99376963277945,1
33,0,18426.65,1516.1270646167652,3,7,18,3,1307,15,16.0,14.94,7.0,2,2329.28,37.146602665210985,7,0,214.51333966774035,95.98182884368545,2,295.18735020514254,1
33,15,18426.65,1516.1270646167652,3,7,18,3,1307,11,16.0,8.94,7.0,3,2329.28,33.65731056787189,7,2,214.51333966774035,83.39241491635488,5,337.7767641324731,1
37,3,42877.62,3446.135,9,9,28,2,1573,51,19.0,6.87,10.0,0,2221.29,28.602729183884364,11,2,61.87496509226512,112.05749889136908,6,430.6810360163658,1
45,4,32507.89,2784.9908333333333,7,6,10,4,516,29,10.0,8.22,1.0,2,1301.81,27.17740474374633,15,2,97.43370539023933,82.55614708985347,6,348.5092308532405,1
35,13,108205.0,9019.083333333334,3,7,7,6,1268,27,8.0,13.44,4.0,2,872.45,39.22615482927012,34,2,298.9391026806992,286.3171291719318,1,566.6521014807024,2
35,13,108205.0,9019.083333333334,3,7,7,6,1268,27,9.0,13.44,4.0,2,872.45,36.74966249371296,7,2,298.9391026806992,228.965519351676,0,614.0037113009582,2
35,13,108205.0,9019.083333333334,3,7,7,6,1268,27,10.0,19.44,4.0,3,872.45,36.68863520706535,7,2,298.9391026806992,173.52211722132247,1,679.4471134313118,2
20,9,15051.065,1156.2554166666666,5,7,20,2,534,27,12.0,14.85,8.0,2,1455.55,31.62263761745761,24,2,24.26990424741696,61.7269680420509,5,319.62866937719883,2
21,9,15051.065,1156.2554166666666,5,7,20,2,534,25,12.0,14.85,8.0,3,1455.55,37.44373290723273,24,2,24.26990424741696,85.19785323843246,3,276.1577841808172,2
21,9,15051.065,1156.2554166666666,5,7,20,2,534,25,12.0,14.85,9.0,3,1455.55,33.27175804218436,25,0,24.26990424741696,108.32127237026656,4,263.03436504898315,2
21,9,15051.065,1156.2554166666666,5,7,20,2,534,25,11.0,14.85,9.0,2,1455.55,34.70051115192913,25,2,24.26990424741696,41.60199299166542,5,339.7536444275843,2
21,9,15051.065,1156.2554166666666,5,7,20,2,534,26,10.0,10.85,9.0,2,1455.55,33.02424862528817,25,2,24.26990424741696,41.262412742651,6,300.0932246765987,2
24,4,83521.24,7162.1033333333335,4,4,14,2,1838,9,11.0,15.16,8.0,2,555.44,32.63070440037432,14,2,121.27252751221762,577.8341890517411,3,287.10361676937487,2
24,4,83521.24,7162.1033333333335,4,4,14,2,1838,9,12.0,15.16,8.0,3,555.44,25.977240858392264,14,2,121.27252751221762,412.04624536104456,4,462.89156046007133,2
38,0,26405.15,1911.4291666666668,5,7,8,4,403,13,20.0,9.08,4.0,2,873.11,31.1625915514308,8,0,59.72156372314648,45.63914034062053,1,335.7822126028997,2
38,15,26405.15,1911.4291666666668,5,7,8,4,403,15,20.0,17.08,4.0,3,873.11,27.141582471383096,8,2,59.72156372314648,149.676035416033,3,251.74531752748717,2
38,0,26405.15,1911.4291666666668,5,7,8,4,403,15,21.0,10.08,4.0,2,873.11,24.417328034707776,8,2,59.72156372314648,75.54325187529972,4,335.8781010682205,2
38,0,26405.15,1911.4291666666668,5,7,8,4,403,13,21.0,10.08,4.0,2,873.11,27.94291545560455,34,2,59.72156372314648,109.72708255146941,5,311.69427039205084,2
34,14,17346.16,1607.513333333333,8,9,25,5,904,52,10.0,10.45,6.0,3,2528.51,25.062701730138865,31,2,58.23146577593919,48.39783832054019,1,304.12202923685396,1
34,15,17346.16,1607.513333333333,8,9,25,5,904,52,10.0,10.45,6.0,2,2528.51,33.84474801464021,32,2,58.23146577593919,124.11926235453791,5,268.40060520285624,1
34,14,17346.16,1607.513333333333,8,9,25,5,904,52,10.0,10.45,7.0,2,2528.51,35.25776982197525,34,0,58.23146577593919,192.67497867063247,5,199.8448888867617,1
19,9,76887.92,6445.326666666668,8,7,25,2,1844,24,19.0,3.64,8.0,0,2485.99,36.94180732765603,32,2,78.62692676686831,310.9763115613751,4,534.9294283384233,1
19,9,76887.92,6445.326666666668,8,7,25,2,1844,24,17.0,3.64,8.0,0,2485.99,36.98195964678701,33,2,78.62692676686831,119.46950286481413,2,706.4362370349843,1
19,9,76887.92,6445.326666666668,8,7,25,2,1844,24,19.0,3.64,8.0,0,2485.99,25.34187577856089,33,2,78.62692676686831,48.62874364064722,0,757.2769962591511,1
19,9,76887.92,6445.326666666668,8,7,25,2,1844,24,19.0,3.64,8.0,3,2485.99,35.15442869027646,33,2,78.62692676686831,70.80148424519115,0,735.1042556546072,1
19,9,76887.92,6445.326666666668,8,7,25,2,1844,24,19.0,3.64,8.0,3,2485.99,31.84806604111321,33,2,78.62692676686831,221.81295088566597,3,614.0927890141323,1
28,15,28849.66,2142.1383333333333,4,5,26,2,2354,8,20.0,18.63,9.0,2,2496.14,30.85247336779377,4,2,39.17356780288353,77.78989814640211,1,347.2503673840477,1
28,0,28849.66,2142.1383333333333,4,5,26,2,2354,13,22.0,18.63,9.0,3,2496.14,32.309244045253315,4,2,39.17356780288353,78.44409804026186,5,386.596167490188,1
28,0,28849.66,2142.1383333333333,4,5,26,2,2354,10,17.0,18.63,9.0,2,2496.14,35.449194388179194,4,2,39.17356780288353,63.8994488817266,2,371.1408166487232,1
28,0,28849.66,2142.1383333333333,4,5,26,2,2354,13,18.0,18.63,9.0,2,2496.14,36.35079252781047,4,2,39.17356780288353,173.03528830099324,5,292.00497722945664,2
33,8,69061.0,5518.083333333332,8,6,17,7,304,19,8.0,8.19,6.0,3,233.54,32.69871860867195,11,2,275.74145644477403,310.263552854353,3,235.80332403420624,2
33,8,69061.0,5518.083333333332,8,6,17,7,304,17,10.0,8.19,7.0,2,233.54,34.850521941771554,11,2,275.74145644477403,87.85605188979517,1,438.2108249987641,2
33,15,69061.0,5518.083333333332,8,6,17,7,304,22,10.0,8.19,7.0,3,233.54,35.82614810641386,11,2,275.74145644477403,92.21275886753496,1,433.8541180210243,2
27,11,93131.94,7871.995,2,6,8,4,1420,5,9.0,3.51,3.0,1,1097.18,32.34417591190506,22,1,269.50418923522943,574.0148918201073,3,213.68041894466342,2
33,7,115324.62,9772.385,2,5,8,4,474,6,4.0,5.5,3.0,1,1316.45,39.984854668882896,16,1,199.25125980012183,296.2834504452061,1,731.7037897546722,0
35,0,35771.08,3024.9233333333336,4,4,10,4,1886,6,12.0,1.23,2.0,2,1081.2,32.44810952605344,21,2,60.846216151506425,316.9956725115437,5,214.65044467028332,2
35,0,35771.08,3024.9233333333336,4,4,10,4,1886,6,10.0,2.23,2.0,2,1081.2,38.45451666901839,34,0,60.846216151506425,176.59019162099338,5,355.0559255608336,2
36,10,29357.85,2665.4875,5,4,17,3,1406,19,14.0,7.09,4.0,2,848.04,33.529392843247855,31,0,45.65052113455737,75.27274595159675,1,395.62548291384593,2
37,10,29357.85,2665.4875,5,4,17,3,1406,19,17.0,11.09,4.0,2,848.04,29.538240713230547,31,2,45.65052113455737,36.24831091396275,0,424.6499179514798,2
37,10,29357.85,2665.4875,5,4,17,3,1406,19,11.0,12.09,4.0,3,848.04,29.46832718933956,31,2,45.65052113455737,76.3464045559703,1,394.5518243094723,2
47,4,21177.51,1527.7924999999998,6,4,8,4,1335,27,11.0,4.62,3.0,2,915.11,29.03226444839415,34,1,61.32687001749167,202.83807743904617,5,178.61430254346214,2
47,4,21177.51,1527.7924999999998,6,4,8,4,1335,27,12.0,4.62,3.0,2,915.11,34.86554540938304,15,1,61.32687001749167,194.9602841031877,5,186.49209587932063,2
47,4,21177.51,1527.7924999999998,6,4,8,4,1335,27,9.0,4.62,3.0,3,915.11,37.352534755596686,15,1,61.32687001749167,73.25585386693085,4,298.19652611557746,2
47,4,21177.51,1527.7924999999998,6,4,8,4,1335,26,9.0,4.62,3.0,2,915.11,38.89895698004867,15,1,61.32687001749167,57.19864333094774,5,324.25373665156064,2
30,3,51582.54,4016.545,3,6,16,1,805,22,16.0,18.84,2.0,2,1354.35,35.498516491564345,34,0,35.857519606606616,75.9918353823898,1,539.8051450110037,2
30,3,51582.54,4016.545,3,6,16,1,805,22,16.0,18.84,3.0,2,1354.35,26.950965193918,17,2,35.857519606606616,39.14191589005674,0,566.6550645033367,2
30,15,51582.54,4016.545,3,6,16,1,805,22,16.0,18.84,3.0,2,1354.35,31.135557801124808,34,2,35.857519606606616,263.22280690461184,2,362.57417348878164,1
30,3,51582.54,4016.545,3,6,16,1,805,22,19.0,18.84,3.0,2,1354.35,26.7654435357874,18,2,35.857519606606616,231.74048842323052,5,424.0564919701629,1
33,0,20607.78,1453.3149999999996,3,6,15,7,1610,28,19.0,6.18,12.0,2,1441.67,34.483356627724326,34,2,98.82095878080096,151.64304782475537,5,184.8674933944437,1
34,0,20607.78,1453.3149999999996,3,6,15,7,1610,26,22.0,10.18,12.0,2,1441.67,27.679444632553228,29,2,98.82095878080096,145.69989405621504,5,190.81064716298405,1
34,0,20607.78,1453.3149999999996,3,6,15,7,1610,28,19.0,10.18,12.0,2,1441.67,34.74199348119287,29,2,98.82095878080096,60.24589819807478,5,276.26464302112424,1
34,9,106605.6,8687.800000000001,7,7,12,1,1847,26,18.0,9.01,3.0,2,544.14,26.80278073167787,24,2,54.9847730199193,678.9892293967775,4,414.8059975833034,2
34,9,106605.6,8687.800000000001,7,7,12,1,1847,26,21.0,9.01,3.0,3,544.14,33.17869536436656,24,2,54.9847730199193,328.26702814992814,1,735.5281988301527,0
35,12,106615.44,9016.62,4,4,14,1,1321,13,17.0,3.87,3.0,2,516.45,25.32836390337665,11,0,56.26853495093004,434.72029016015955,5,700.6731748889107,2
36,12,106615.44,9016.62,4,4,14,1,1321,14,17.0,3.87,3.0,2,516.45,36.341925550822,11,1,56.26853495093004,233.40946971889062,1,861.9839953301795,2
20,0,29167.68,1962.431749830456,8,9,21,3,57,43,22.0,16.6,6.0,0,2091.98,28.88695493417459,4,2,225.82771728172503,65.96871657659531,1,348.27581631122405,1
20,0,29167.68,1962.431749830456,8,9,21,3,57,43,22.0,14.6,6.0,0,2091.98,31.09835381569661,4,0,225.82771728172503,134.50664053322106,5,319.7378923545984,1
20,0,29167.68,1962.431749830456,8,9,21,3,57,41,22.0,14.6,6.0,0,2091.98,29.564885961446954,4,2,225.82771728172503,71.63822331783365,1,342.60630956998574,2
21,1,107854.84,9245.903333333334,5,5,16,5,2227,9,15.0,7.35,6.0,2,990.45,33.61789221499585,7,2,338.8412817613483,184.796446079155,1,650.9526054928301,2
22,1,107854.84,9245.903333333334,5,5,16,5,2227,10,15.0,7.35,6.0,2,990.45,30.567797407098297,8,2,338.8412817613483,388.9151202184557,1,446.83393135352935,0
45,12,93233.73,7762.4775,6,7,17,7,1273,11,17.0,16.51,6.0,2,783.92,32.92224196315016,4,2,302.95280908361764,150.41312462224354,1,572.8818162941387,2
46,12,93233.73,7762.4775,6,7,17,7,1273,7,14.0,16.51,7.0,2,783.92,35.23972050398461,5,2,302.95280908361764,138.8801252781841,0,574.4148156381982,2
46,12,93233.73,7762.4775,6,7,17,7,1273,11,20.0,16.51,7.0,3,783.92,37.49123733016405,5,0,302.95280908361764,384.52419517991683,3,358.7707457364656,2
46,12,93233.73,7762.4775,6,7,17,7,1273,11,20.0,16.51,7.0,3,783.92,35.43072042646276,5,2,302.95280908361764,71.95454355984309,0,641.3403973565393,2
25,14,54667.1,4804.591666666666,6,5,13,4,1461,10,9.0,19.01,3.0,2,401.07,32.966747028090445,15,2,129.1771213680144,101.8590754699455,1,499.4229698287068,2
25,14,54667.1,4804.591666666666,6,5,13,4,1461,10,7.0,17.01,3.0,3,401.07,25.613513515481426,16,2,129.1771213680144,189.00059874419492,6,412.2814465544574,2
25,14,54667.1,4804.591666666666,6,5,13,4,1461,10,9.0,17.01,3.0,2,401.07,39.404340588587935,16,2,129.1771213680144,166.59915382459852,2,444.68289147405375,2
25,14,54667.1,4804.591666666666,6,5,13,4,1461,8,9.0,22.01,3.0,2,401.07,39.57162829329504,34,2,129.1771213680144,464.9476799300617,5,176.33436536859054,2
48,12,58210.38,4681.865,2,5,3,4,1915,9,12.0,10.47,5.0,1,311.9,30.95592933702033,14,0,135.22721165652356,394.13548033330636,3,208.8238080101701,0
48,15,58210.38,4681.865,2,5,3,4,1915,11,12.0,5.4700000000000015,5.0,1,311.9,27.58493409679361,14,1,135.22721165652356,116.31613621314725,1,466.6431521303292,0
36,1,66095.88,5541.990000000002,7,4,10,4,992,18,14.0,9.49,7.0,2,1293.86,32.269715504157645,31,2,203.3557774514291,91.24314849255946,1,509.60007405601164,2
37,1,46469.28,4038.44,9,5,24,2,261,34,9.0,12.07,12.0,2,2660.96,36.71558295154421,32,2,59.311123581017526,340.11210041179686,3,274.4207760071857,1
37,15,46469.28,4038.44,9,5,24,2,261,34,9.0,14.07,12.0,2,2660.96,33.89728555036382,32,2,59.311123581017526,82.43955530748407,0,502.0933211114985,1
37,1,46469.28,4038.44,9,5,24,2,261,34,6.0,10.07,12.0,2,2660.96,31.286225408022126,34,2,59.311123581017526,269.641619937894,5,364.89125648108865,1
37,1,46469.28,4038.44,9,5,24,2,261,33,9.0,14.07,12.0,3,2660.96,32.04031202122471,32,2,59.311123581017526,37.222930443690366,0,547.3099459752922,1
50,2,60390.8,5136.566666666667,3,5,9,2,2090,4,12.0,2.11,1.0,1,973.97,34.7255042170626,19,1,64.63369949838587,201.32700058372959,5,537.6959665845511,2
23,3,14618.9,1214.2416666666666,8,4,20,6,1897,21,18.0,9.23,10.0,2,408.9,27.41836991528741,10,2,43.602146044382245,72.83296057697655,2,264.98906004530784,0
23,3,14618.9,1214.2416666666666,8,4,20,6,1897,21,16.0,9.23,10.0,2,408.9,26.55146167013784,10,2,43.602146044382245,102.41453758806342,3,245.40748303422092,0
41,15,49224.84,4225.07,8,6,26,7,2098,37,20.0,13.94,11.0,0,2589.29,27.355428918743364,5,0,166.2795554778638,191.03426033164038,6,355.19318419049586,2
41,8,49224.84,4225.07,8,6,26,7,2098,41,20.0,7.94,11.0,0,2589.29,34.39879858721245,5,2,166.2795554778638,191.44489251931998,2,324.78255200281615,1
41,8,49224.84,4225.07,8,6,26,7,2098,42,19.0,7.94,11.0,0,2589.29,33.00042469501058,34,2,166.2795554778638,66.19954578193136,1,440.0278987402049,1
41,8,49224.84,4225.07,8,6,26,7,2098,41,20.0,7.94,11.0,0,2589.29,28.55440510219127,5,2,166.2795554778638,52.81445073613885,1,453.41299378599723,1
41,8,49224.84,4225.07,8,6,26,7,2098,41,20.0,7.94,11.0,0,2589.29,28.21417961085694,6,2,166.2795554778638,64.35568861619882,0,431.8717559059373,1
29,1,44616.7,4008.058333333333,4,6,6,3,327,13,20.0,5.53,1.0,2,252.07,32.18521911610132,25,2,109.9205478302866,97.23616435375564,1,443.6491211492911,2
30,1,44616.7,4008.058333333333,4,6,6,3,327,13,20.0,5.53,1.0,2,252.07,32.38279173381399,34,2,109.9205478302866,102.77083236300531,1,438.11445314004135,2
30,1,44616.7,4008.058333333333,4,6,6,3,327,8,19.0,5.53,1.0,2,252.07,24.59375907226873,25,2,109.9205478302866,143.54636689983838,1,397.3389186032083,2
30,1,44616.7,4008.058333333333,4,6,6,3,327,16,22.0,5.53,1.0,2,252.07,36.29568912510592,25,2,109.9205478302866,101.679313707794,0,429.2059717952527,2
30,1,44616.7,4008.058333333333,4,6,6,3,327,17,20.0,5.53,1.0,2,252.07,32.793566274927656,34,2,109.9205478302866,198.64589282572769,3,362.23939267731913,2
48,9,40021.11,3233.0925,3,5,6,1,543,7,9.0,3.44,1.0,1,148.4,26.813585372697773,10,1,19.37656741508198,326.6680894763906,5,267.26459310852744,1
26,3,12525.745,1004.8120833333336,8,7,11,4,676,19,17.0,12.18,5.0,2,845.79,39.92464251135013,8,0,28.08067411341742,50.58516416186703,4,301.81537005804887,2
26,3,12525.745,1004.8120833333336,8,7,11,4,676,19,18.0,12.18,5.0,3,845.79,33.57939417217328,9,2,28.08067411341742,82.39020624732424,5,280.0103279725917,2
26,3,12525.745,1004.8120833333336,8,7,11,4,676,19,19.0,12.18,5.0,3,845.79,27.46950643693924,9,2,28.08067411341742,78.30265958060923,5,284.09787463930667,2
39,0,123941.64,10499.47,4,6,12,1,263,30,14.0,7.4,4.0,2,1386.03,34.08583381579491,24,2,54.35523551412328,799.4895520317972,3,466.10221245407934,2
39,0,123941.64,10499.47,4,6,12,1,263,30,15.0,7.4,4.0,2,1386.03,37.9099329267675,24,2,54.35523551412328,702.3464174256891,2,553.2453470601876,2
51,2,34593.98,3060.831666666667,4,4,12,2,1316,23,11.0,10.47,4.0,2,1453.07,28.016066414727284,22,1,43.33549072815099,47.95964445374596,1,464.78803148476976,2
51,2,34593.98,3060.831666666667,4,4,12,2,1316,23,11.0,10.47,4.0,2,1453.07,35.01291722405427,22,1,43.33549072815099,97.2627985680885,1,415.48487737042734,2
51,2,34593.98,3060.831666666667,4,4,12,2,1316,23,11.0,10.47,4.0,2,1453.07,36.8313305543725,22,1,43.33549072815099,107.27075490824717,6,405.47692103026856,2
51,2,34593.98,3060.831666666667,4,4,12,2,1316,23,11.0,10.47,4.0,2,1453.07,34.50510653288319,34,1,43.33549072815099,77.26638253289025,3,455.48129340562554,2
51,2,34593.98,3060.831666666667,4,4,12,2,1316,23,11.0,10.47,4.0,2,1453.07,40.164457765456014,24,1,43.33549072815099,48.2485566858112,0,454.4991192527045,2
51,2,34593.98,3060.831666666667,4,4,12,2,1316,23,12.0,10.47,4.0,2,1453.07,28.72088798566452,24,1,43.33549072815099,94.62118373995511,3,438.12649219856064,2
26,12,71460.32,6038.026666666668,4,4,5,2,535,5,3.0,7.95,4.0,1,240.64,27.46661260475412,8,1,109.89586194843932,77.99193909183911,0,655.9148656263883,2
49,9,95267.49,7974.9575,6,5,13,2,2352,17,13.0,10.98,3.0,2,586.28,35.87937401414446,34,1,113.31952739448973,130.0867007664229,0,794.0895218390875,2
